customer_id,customer_cpf,first_name,last_name,birthday,age,shoe_size,email,cellphone,address,address_number,address_complement,town,region,postal_code,country,regsitration_date
8693816587,057.654.882-00,Ashley,Stephenson,1950-07-16,73,42,kathleenleonard@example.com,+1-344-226-6381x1862,Address: Tran,86992,Complemento: Love Inc,Amyside,RS,93066490,Brasil,2024-04-25 15:00:47.290718
4021028164,324.102.365-61,Catherine,Baker,1948-08-23,75,42,nbutler@example.org,515-729-3665x59758,Address: Dean,28656,Complemento: Mason-Freeman,New Zachary,RS,25957763,Brasil,2024-04-25 15:00:47.291184
3845966127,677.870.815-89,Sandy,Gordon,1954-06-24,69,42,twilliams@example.com,215-936-7762x6340,Address: Moore,84993,Complemento: Chapman-Contreras,Lake Dominic,RS,91818027,Brasil,2024-04-25 15:00:47.291650
5795379095,727.676.085-52,Daniel,Scott,1914-01-22,110,42,martindaniel@example.net,001-734-360-0729x6505,Address: Watson,24564,Complemento: Williams-Daniel,Lake Scottton,RS,99216077,Brasil,2024-04-25 15:00:47.292165
8509190809,093.497.990-14,Kimberly,Bush,1927-12-11,96,42,mark59@example.net,001-886-892-7614x7436,Address: Schwartz,40336,Complemento: Shields and Sons,Youngchester,RS,54141776,Brasil,2024-04-25 15:00:47.292599
2851951764,581.994.541-72,Frank,Wong,1942-03-14,82,42,carrwilliam@example.org,889.889.1025x75100,Address: Bennett,6129,Complemento: Simmons Inc,New Jeremy,RS,96317590,Brasil,2024-04-25 15:00:47.293067
2662807787,628.622.486-65,Anthony,Richardson,1942-03-09,82,42,nowens@example.com,+1-470-683-3395,Address: Powell,13413,"Complemento: Jimenez, Osborne and Townsend",Port Codyville,RS,85557352,Brasil,2024-04-25 15:00:47.293610
1702881608,329.896.471-98,Chad,Logan,1992-04-13,32,42,jessica47@example.net,(887)760-3272x2840,Address: Bryant,47683,Complemento: Greene-Neal,North Cynthiashire,RS,34625068,Brasil,2024-04-25 15:00:47.294062
6863654018,173.546.194-69,Tracy,Hernandez,1986-03-23,38,42,eric27@example.com,001-584-263-6023x7693,Address: Ross,66236,"Complemento: Smith, Henderson and Wolf",New Courtneyville,RS,21556762,Brasil,2024-04-25 15:00:47.294574
7668622431,323.140.069-41,Jason,Morales,1926-06-17,97,42,jefferypowell@example.net,2612014137,Address: Lowery,2903,"Complemento: Alvarado, Howard and Taylor",North Tashabury,RS,66204758,Brasil,2024-04-25 15:00:47.295150
9828784133,161.519.488-66,Ryan,Ramirez,2010-04-27,13,42,thomas55@example.com,001-309-842-0335x08141,Address: Simmons,67553,Complemento: Hunt-Nunez,Danieltown,RS,34647770,Brasil,2024-04-25 15:00:47.295634
2985274035,706.209.560-54,John,Phillips,1909-12-17,114,42,fsutton@example.org,866-351-4529x7159,Address: Hill,7139,Complemento: Garcia-Graham,Tammychester,RS,55485829,Brasil,2024-04-25 15:00:47.296101
5736924003,348.699.437-94,Jason,Harrison,2017-06-01,6,42,fpayne@example.com,7318479217,Address: Moore,24522,Complemento: Smith Inc,West Matthew,RS,92552175,Brasil,2024-04-25 15:00:47.296514
6547876551,070.684.153-00,Kyle,Thornton,1930-12-17,93,42,anthony40@example.org,360-454-9070,Address: Farrell,74336,"Complemento: Williams, Holmes and Clark",Savagebury,RS,49767079,Brasil,2024-04-25 15:00:47.297046
8761891587,019.699.665-13,Melissa,Baird,2017-08-26,6,42,josephbyrd@example.org,274.202.2988x1090,Address: Nelson,22865,Complemento: Vincent-Davis,Cooleyfort,RS,91797604,Brasil,2024-04-25 15:00:47.297595
5760499364,455.690.622-97,Oscar,Weaver,2016-05-17,7,42,robertrichardson@example.net,001-284-487-0790x3364,Address: Cooper,6792,Complemento: Craig-Harrison,South Ericborough,RS,12208445,Brasil,2024-04-25 15:00:47.298116
867806026,510.456.766-40,Scott,Dennis,1920-03-12,104,42,simpsoncatherine@example.com,001-220-795-0836,Address: Austin,52143,"Complemento: Miller, Marks and Melton",Greentown,RS,76144951,Brasil,2024-04-25 15:00:47.298728
