customer_id,customer_cpf,first_name,last_name,birthday,age,shoe_size,email,cellphone,address,address_number,address_complement,town,region,postal_code,country,regsitration_date
9684632867,791.737.729-68,Kimberly,Brooks,1941-08-17,82,42,kwoods@example.com,563-414-6896x9510,Address: Singleton,73272,Complemento: Cooper-Ford,Port Brittanymouth,RS,17549986,Brasil,2024-04-25 15:00:30.762376
2826900639,375.361.701-65,Lauren,Padilla,1931-04-27,92,42,matthew76@example.com,(331)319-3884,Address: Davidson,34661,Complemento: Martin-Garner,North Eric,RS,33086769,Brasil,2024-04-25 15:00:30.762951
662501778,855.996.656-07,Brandy,Patterson,1943-05-05,80,42,lorinavarro@example.com,+1-411-929-6984x63406,Address: Schneider,10622,Complemento: Alvarez and Sons,West Rebeccachester,RS,63119715,Brasil,2024-04-25 15:00:30.763534
6474960690,605.357.431-73,Stephanie,Barton,1910-07-11,113,42,lori86@example.net,001-237-777-4987x46834,Address: Smith,17974,"Complemento: Young, Moore and Craig",Whitemouth,RS,85316933,Brasil,2024-04-25 15:00:30.764228
7178615596,424.197.779-05,Lisa,Christensen,2015-03-12,9,42,yhartman@example.org,869-368-6101x38718,Address: Townsend,37366,Complemento: Flynn-Ramirez,Port Melissashire,RS,56475564,Brasil,2024-04-25 15:00:30.764839
2719292626,520.534.883-60,Maria,Lee,1968-07-24,55,42,bernarddiaz@example.com,314.229.7046,Address: Thomas,41230,Complemento: Harmon Ltd,Amandachester,RS,32001462,Brasil,2024-04-25 15:00:30.765355
6146498818,733.584.072-41,John,Tucker,1922-03-10,102,42,antonio97@example.net,(204)426-2072x3349,Address: Woods,84072,"Complemento: Martinez, Parker and Wagner",Skinnerbury,RS,65456950,Brasil,2024-04-25 15:00:30.765951
9829513047,339.644.023-46,William,Bryant,1925-06-28,98,42,bradleyperry@example.org,(504)222-4935x16737,Address: Patterson,50077,Complemento: Mayer-Hall,South Bruce,RS,88486934,Brasil,2024-04-25 15:00:30.766544
5488544827,095.115.595-40,Troy,Wolfe,1962-06-09,61,42,orozcotammy@example.org,(348)338-6287x494,Address: Rodriguez,60044,Complemento: Murillo-Flynn,Turnerbury,RS,29449061,Brasil,2024-04-25 15:00:30.767158
841876456,583.687.242-28,Jeremy,Lee,1921-02-01,103,42,james84@example.com,001-855-293-8490x923,Address: Freeman,48845,Complemento: Gonzalez-Carlson,New Jeffreychester,RS,26972034,Brasil,2024-04-25 15:00:30.767660
1820112091,464.352.975-09,Kelly,Thomas,1980-08-21,43,42,richardwebster@example.com,469.559.1360x92917,Address: Martinez,21124,Complemento: Oliver-Morrison,East Kristine,RS,10588362,Brasil,2024-04-25 15:00:30.768229
267636446,433.205.644-20,Glenn,Spencer,1908-11-09,115,42,lwhite@example.net,974.253.0454x4990,Address: Smith,1109,"Complemento: Jimenez, Lopez and Smith",West James,RS,57683537,Brasil,2024-04-25 15:00:30.768831
4993815753,774.715.893-96,Patricia,Martinez,1960-11-23,63,42,linda70@example.org,001-728-456-9105x3172,Address: Mcdonald,93411,Complemento: Glover-Bishop,West Michael,RS,11480017,Brasil,2024-04-25 15:00:30.769334
8075293135,424.559.448-91,Kristen,Yoder,1916-08-24,107,42,lisadennis@example.com,265.348.0101x721,Address: Sellers,21913,"Complemento: Gill, Alvarado and Jefferson",Lake Josephmouth,RS,25185655,Brasil,2024-04-25 15:00:30.769978
2834748186,625.533.207-10,Melissa,Washington,1955-03-13,69,42,alvaradopamela@example.org,814.718.9726x4327,Address: Wilson,4310,Complemento: Smith PLC,Zacharytown,RS,94393993,Brasil,2024-04-25 15:00:30.770479
8482215864,268.614.931-04,Edgar,Perkins,1955-02-03,69,42,angelaowens@example.org,8545572019,Address: Johns,70247,Complemento: Washington-Mann,Reillyton,RS,88006883,Brasil,2024-04-25 15:00:30.771086
7381472603,583.900.968-70,Joyce,Clark,1932-06-21,91,42,welchmanuel@example.org,6588712162,Address: Quinn,82066,Complemento: Johnson and Sons,Byrdfurt,RS,94720501,Brasil,2024-04-25 15:00:30.771631
82139873,924.051.831-29,Chad,Yoder,1952-08-16,71,42,chelsea56@example.com,246-282-8738x3098,Address: Peters,35466,Complemento: Hines and Sons,South Tylerside,RS,73336942,Brasil,2024-04-25 15:00:30.772064
9554503612,891.777.341-90,Shawn,Mercado,1980-03-12,44,42,catherinerodriguez@example.org,922-697-6341x1721,Address: Banks,9207,Complemento: Holmes LLC,Kurtport,RS,66607044,Brasil,2024-04-25 15:00:30.772574
9514772856,683.191.975-89,Kimberly,Williams,2002-01-26,22,42,dianabanks@example.com,(858)875-8905,Address: Murphy,55651,Complemento: Lewis Ltd,Rivasmouth,RS,91462771,Brasil,2024-04-25 15:00:30.773096
10964125280,444.210.140-01,Paul,Lambert,2000-10-13,23,42,cwilliams@example.net,+1-509-990-7459x8871,Address: Perkins,78428,Complemento: Ewing PLC,West Joseph,RS,50866916,Brasil,2024-04-25 15:00:30.773574
9273854463,038.725.837-00,Kenneth,Burns,1978-01-21,46,42,sking@example.net,001-817-486-1930x38562,Address: Miller,50065,"Complemento: Daniel, Harrington and Oliver",Griffinfurt,RS,73177867,Brasil,2024-04-25 15:00:30.774217
850041829,814.453.887-07,Meagan,Haas,2019-07-31,4,42,brandy14@example.com,(798)370-9487,Address: Nelson,88358,Complemento: Villarreal-Mcconnell,North Monique,RS,73778675,Brasil,2024-04-25 15:00:30.774723
4291628026,540.114.162-90,Lisa,White,2002-10-07,21,42,wcarr@example.net,001-482-864-8112x92076,Address: Strong,25848,"Complemento: Davis, Huynh and Mahoney",Lisaborough,RS,93359522,Brasil,2024-04-25 15:00:30.775282
625471023,515.151.008-80,Kristin,Rodriguez,2005-01-12,19,42,davidrandall@example.org,001-408-741-6264,Address: Carter,44690,Complemento: Mcmahon PLC,Port Hannahton,RS,95918951,Brasil,2024-04-25 15:00:30.775741
3263664512,493.141.991-77,Joseph,Kim,1989-04-04,35,42,alexandracrosby@example.net,217-678-9584x67405,Address: Jarvis,55001,Complemento: Perkins-Ramos,South Michelle,RS,15056504,Brasil,2024-04-25 15:00:30.776267
5268122031,599.224.249-08,Rhonda,Jimenez,1946-01-20,78,42,hillheather@example.org,+1-225-606-2386x190,Address: Gray,77038,Complemento: Solis-Sullivan,New Ronald,RS,73407656,Brasil,2024-04-25 15:00:30.776795
7133589321,049.805.905-78,Jessica,Williams,1934-04-26,90,42,devinmeyer@example.com,763-722-5250,Address: Solis,70529,Complemento: Patrick and Sons,Lake Ashleychester,RS,45070542,Brasil,2024-04-25 15:00:30.777273
2807719694,439.277.545-36,Amber,Edwards,2024-01-11,0,42,joseph97@example.net,(599)696-4233x0899,Address: Lowery,47269,Complemento: Payne-Williams,Brennanfort,RS,12454677,Brasil,2024-04-25 15:00:30.777759
1094729966,568.850.150-24,Jose,Martinez,1932-10-15,91,42,russellpeter@example.com,(965)654-6461x8863,Address: Henry,64337,Complemento: Peterson LLC,Melendezport,RS,23845150,Brasil,2024-04-25 15:00:30.778265
9385388703,412.199.493-02,Dawn,Robinson,1989-11-04,34,42,amedina@example.org,+1-797-844-4499,Address: Porter,72070,"Complemento: Coleman, Adams and Barrett",Lemouth,RS,22163285,Brasil,2024-04-25 15:00:30.778830
8395283639,989.595.515-46,Allison,Perez,2011-07-10,12,42,whitneymorales@example.com,+1-280-416-2670x05546,Address: Coleman,13363,Complemento: Lucas-Waters,Jacobland,RS,94137945,Brasil,2024-04-25 15:00:30.779346
2317060478,913.843.358-38,Dalton,Wood,1991-07-17,32,42,freemanmichael@example.com,588-972-5251x1069,Address: Baird,59401,"Complemento: Maldonado, James and Nguyen",Cochranberg,RS,84500427,Brasil,2024-04-25 15:00:30.779951
4858803997,402.609.997-09,Patrick,Pace,1989-10-14,34,42,coreypaul@example.com,(786)779-9853x107,Address: Parsons,92936,Complemento: Robinson PLC,Hallville,RS,77559435,Brasil,2024-04-25 15:00:30.780416
