crmclia_ido,crmclia_cpf,crmclia_crmcli_ido,crmclia_nome,crmclia_datanascimento,crmclia_calce,crmclia_sexo,crmclia_email,crmclia_fone_ddd,crmclia_fone_numero,crmclia_cell_ddd,crmclia_cell_numero,crmclia_ender_logradouro,crmclia_ender_numero,crmclia_ender_complemento,crmclia_ender_cidade,crmclia_ender_cep,crmclia_dtins
5616358128,809.362.917-37,7880c297-4c78-44c4-9a2b-bf76498ef88c,Whitney Graham,1999-03-19,44,M,ywright@example.org,51,001-527-717-3683x8584,51,+1-611-589-5462x39641,"Logradouro:Francis, Schwartz and Leach",3783,"Complemento: Gonzalez, Smith and Davis",West William,28472049,2024-04-25 15:00:51.415630
7774132118,734.961.491-83,86565ed3-59a4-430c-96f1-2ba97ab39ecf,Stephanie Bonilla,1942-04-21,44,M,whitneyrodriguez@example.org,51,+1-850-750-1206x4866,51,519-965-6937x5614,"Logradouro:Jones, Lopez and Mullins",4346,Complemento: Carey-Mack,East Kristenburgh,77996662,2024-04-25 15:00:51.416217
9259717743,797.768.223-04,3cf62a4a-f5d8-4321-ab91-d4ce5b3d28a4,Kristina Rich,2009-07-10,44,M,debraschneider@example.org,51,(473)411-7417x86786,51,(851)424-5649,"Logradouro:Andrews, Cook and Wong",928,"Complemento: Lee, Jones and Gonzalez",Paulchester,23352418,2024-04-25 15:00:51.416861
6768527528,882.127.536-11,6c3726bb-bd56-402b-8719-0c962c35a3ed,Kyle Gamble,1998-05-31,44,M,raymond37@example.org,51,+1-314-416-4901,51,604.985.8441,"Logradouro:Juarez, Stevens and Wilcox",3237,Complemento: Murphy-Ford,Jamesview,88304426,2024-04-25 15:00:51.417386
3928120333,443.313.764-27,22227bc8-be16-472d-8cd1-c9426b467b28,Kendra Sullivan,2016-06-16,44,M,dmiller@example.org,51,(421)956-7188x9436,51,789.654.0590x3783,"Logradouro:Hernandez, Harrell and Hernandez",2581,Complemento: Molina-Russo,Lake Donald,79941367,2024-04-25 15:00:51.417934
9715276780,234.016.626-86,6ce2f0fd-61f8-4b6c-a2b6-e4c9dc54e874,Jacqueline Ramos,1924-06-06,44,M,icrosby@example.net,51,+1-368-570-8872x365,51,832-819-1240,Logradouro:Taylor-Stone,2565,"Complemento: Ramirez, Martinez and Ross",East Teresahaven,26313735,2024-04-25 15:00:51.418476
716055039,483.537.785-05,f944cff1-9c81-4a9d-afa1-c1e5e11d7c02,Benjamin Green,1909-06-27,44,M,kimberly32@example.com,51,987.708.2594,51,7505294750,Logradouro:Stephens-Garza,2398,"Complemento: Singh, Ramsey and Miller",South Nicoleport,54318360,2024-04-25 15:00:51.419005
1354612694,640.674.916-20,a2b62bb3-df7f-484f-a6ca-681a2e8e0d3a,Julia Ford,2007-08-01,44,M,jose54@example.net,51,(410)273-8388,51,(906)581-5663,"Logradouro:Lopez, Valencia and Contreras",2433,"Complemento: Mcconnell, Nelson and Quinn",Lake Kevinhaven,86682502,2024-04-25 15:00:51.419586
9791337527,414.895.331-33,091af646-77d6-49ca-8436-a3d4a8968045,Alex Briggs,1958-01-19,44,M,jamescampbell@example.org,51,356-538-0741x358,51,6647980819,Logradouro:Willis PLC,2160,Complemento: Baker-Armstrong,Reginaland,21413802,2024-04-25 15:00:51.420066
7512506628,174.692.972-35,0c3e7f9f-e121-438b-af08-a0e8ea07916c,Diana Burgess,1948-08-14,44,M,alfred49@example.net,51,+1-479-703-4900x998,51,2235538985,"Logradouro:Yang, Jackson and Colon",2284,Complemento: Sanders-Moran,Lake Derek,38256519,2024-04-25 15:00:51.420592
915117115,595.125.191-51,5c865657-b903-48de-a7ed-327984ff956a,Kimberly Hughes,1931-08-16,44,M,arnoldrebecca@example.com,51,645-475-1956x8162,51,+1-605-739-4632,"Logradouro:Clarke, Contreras and Henderson",622,Complemento: Mejia Inc,North Tina,27528318,2024-04-25 15:00:51.421120
3417693311,059.573.869-95,01792566-d21d-40f8-8aa8-e6839fcbcd80,Jonathon Pope,1919-02-02,44,M,fadams@example.net,51,(588)848-8280x245,51,559.984.0930x655,"Logradouro:Flores, Davis and Morgan",1568,Complemento: Gray-Carpenter,Lake Kristen,20249155,2024-04-25 15:00:51.421662
6385096130,535.127.561-90,e427ff90-e92d-4018-a718-3b0d5f8bbf38,Joshua Murray,1969-02-22,44,M,huntjohn@example.net,51,+1-418-281-6100,51,001-779-525-1709x66357,Logradouro:Nelson-Smith,3443,Complemento: Lee LLC,Harmonville,19540830,2024-04-25 15:00:51.422149
8616898908,469.964.667-09,d9af60a0-8dea-4b89-a95e-9a64756141f8,Mario Lindsey,1981-10-27,44,M,fitzgeraldkristina@example.org,51,801.803.9136x4853,51,(280)809-2310x724,"Logradouro:Munoz, Ramirez and Conner",4632,Complemento: Rice and Sons,North Matthewfort,84905862,2024-04-25 15:00:51.422680
1121524036,842.090.224-11,92bb2c7e-42e9-403a-a1d9-3e4525e50293,Christopher Moore,1919-06-10,44,M,evansnicole@example.net,51,445-395-8759x8299,51,7105103772,"Logradouro:Henderson, Todd and Rodriguez",169,Complemento: Alvarez-Ray,West Mary,91267195,2024-04-25 15:00:51.423228
2393908404,064.776.327-30,3f9c7004-e57f-4317-908d-73e873f8156b,Heather Brown,2001-12-09,44,M,stacey34@example.net,51,589.602.7696,51,475.347.5006x332,Logradouro:Swanson-Orr,1469,"Complemento: Gutierrez, Mack and Cooper",East Davidland,98588340,2024-04-25 15:00:51.423709
6194351295,038.688.749-76,df33caa2-987b-43a4-bb51-a0bf27f8d260,Kimberly King,1952-08-04,44,M,washingtonjames@example.com,51,(330)660-6927,51,(649)210-6755x542,Logradouro:Bradshaw LLC,619,Complemento: Dillon-Gonzalez,West Jessica,55173103,2024-04-25 15:00:51.424137
1610104594,768.041.117-45,139c8bb6-98d5-44ba-818d-5c306d0e4ec2,Kristy Oliver,2001-08-08,44,M,tyler39@example.org,51,402.898.7350,51,+1-410-679-5713,"Logradouro:Frazier, Schroeder and Lopez",2255,Complemento: Christian and Sons,Christophertown,39824309,2024-04-25 15:00:51.424564
5325215484,943.971.265-18,78521409-5996-44dc-baed-3f7f7074aba8,Kayla Skinner,1966-05-07,44,M,mfowler@example.net,51,+1-922-684-5771x9084,51,(978)305-1003x267,Logradouro:Brown-Sanchez,4069,"Complemento: Doyle, Carter and Fleming",Lake Ambershire,78529765,2024-04-25 15:00:51.425065
7923296748,970.449.224-30,faf5bddd-aa78-434e-be7e-ba21383cb727,Teresa Hamilton,2023-11-13,44,M,robinsonconnor@example.net,51,723-904-7199,51,701.731.3142,"Logradouro:Maynard, Brown and George",1041,Complemento: White Inc,Port Mary,87336512,2024-04-25 15:00:51.425542
2553133924,083.845.878-50,1e2cfca3-9019-4066-b525-bed74bdbceb2,Sean Lewis,1995-04-23,44,M,tammy97@example.net,51,(744)870-0767x14137,51,864.426.4222x78887,"Logradouro:Gould, Johnson and Russo",1265,Complemento: Gonzalez-Hodges,South Jasonmouth,75773566,2024-04-25 15:00:51.426027
4475976716,215.310.934-50,0310215c-f1b8-4749-9480-0f67409cc0f8,Shawna Torres,1943-01-20,44,M,mayerjames@example.net,51,001-930-585-6225x7197,51,(449)629-2686,"Logradouro:Malone, Jarvis and Eaton",3684,Complemento: Miller LLC,Williammouth,11575372,2024-04-25 15:00:51.426511
7936204564,555.526.348-10,07e53d6a-b152-4f23-8dab-8e64c30bb197,Samuel Morrison,1944-09-01,44,M,ynichols@example.net,51,001-506-980-6401x05735,51,001-562-622-0937x7882,Logradouro:Gilbert and Sons,97,"Complemento: Thomas, Jones and Hill",Barnesview,10905095,2024-04-25 15:00:51.426978
9027763792,738.358.080-01,b9560548-f2e7-4dbc-b269-47efd0798fbb,Christina Burns,1966-10-18,44,M,jennifer54@example.net,51,4378379825,51,338-427-9939x726,"Logradouro:Williams, Frye and Contreras",3788,Complemento: Wright-Perez,East Kathy,75198334,2024-04-25 15:00:51.427456
9392924234,163.426.244-10,b351c33c-c889-4944-bbea-0b370a990897,Katrina Holmes,1940-06-20,44,M,knappjason@example.net,51,001-340-666-9391x3525,51,6493255105,Logradouro:Barrera Group,931,Complemento: Evans and Sons,East Brendafurt,84837477,2024-04-25 15:00:51.427839
9796753388,078.805.113-00,401d40ae-2a62-41d3-90d9-71fbb52ff9f4,Patrick Mckenzie,1951-02-13,44,M,erin99@example.org,51,515.216.9321,51,685.361.2721x781,Logradouro:Lopez LLC,4953,"Complemento: Perez, Leblanc and Simpson",North Brianstad,39513795,2024-04-25 15:00:51.428268
9922297618,600.120.191-94,68af3b31-4115-4a29-b189-3c022e708465,Barry Mack,1983-08-30,44,M,pburgess@example.net,51,+1-241-575-4253,51,(904)847-8735x255,Logradouro:Taylor Inc,1252,Complemento: Frank-Lopez,Castroland,85961963,2024-04-25 15:00:51.428677
5138341132,673.825.114-99,70d132a5-0499-4229-915d-3396e0df238e,Michelle Harrison,2022-11-03,44,M,tkirk@example.net,51,4612618248,51,+1-405-861-2686,Logradouro:Pineda-Gonzales,3893,Complemento: Scott Inc,South Christinabury,72890684,2024-04-25 15:00:51.429073
9216373332,218.852.098-00,729cf4d5-fd25-4ad8-a655-5bf4fd3151a6,Kayla Jacobson,1968-04-18,44,M,john16@example.org,51,(212)806-0806x83113,51,001-442-524-2066,"Logradouro:Herrera, Cannon and Smith",2685,Complemento: Johnson PLC,Mcdanielborough,15713979,2024-04-25 15:00:51.429518
5093393694,256.086.787-70,414e6c1c-f441-4e97-a320-927ab323d492,Shaun Gates,1954-04-13,44,M,lorigordon@example.net,51,(911)767-5055x8645,51,+1-515-912-8777,Logradouro:Garcia Group,788,"Complemento: Mcguire, Griffith and Eaton",Karenfort,87372904,2024-04-25 15:00:51.429999
7852931098,359.617.780-45,96fe1210-e332-45f3-a928-32b68be79022,Anna Williams,1911-11-29,44,M,howardjohn@example.net,51,001-212-771-2476x9560,51,(441)382-4181,"Logradouro:Noble, Wood and Dorsey",1664,"Complemento: Fox, Raymond and Fry",Shawfurt,46981557,2024-04-25 15:00:51.430601
8996821332,144.155.634-65,22686c12-3982-44ee-b114-d0661da2e1c0,Priscilla Johnson,2013-03-01,44,M,patrickhunt@example.net,51,(229)753-9770x7533,51,621.853.0714,Logradouro:Craig and Sons,3862,"Complemento: Williams, Blackwell and Fowler",Williamville,12574452,2024-04-25 15:00:51.431055
5915874941,185.441.309-09,5c1979a4-b3ff-4787-b587-c2118ce12fca,Anne Tanner,1919-07-23,44,M,donald91@example.com,51,(947)915-7966x009,51,350-954-9851x3453,"Logradouro:Bowman, Thomas and Guerrero",2453,"Complemento: Townsend, Luna and Brooks",West Rachel,44676404,2024-04-25 15:00:51.431547
4468287767,828.571.755-07,5f3315e5-b39c-46d7-a4a3-6235ef22a75c,Paul Burton,1963-06-26,44,M,michaelallison@example.net,51,645-459-8902,51,+1-827-542-5455x29353,"Logradouro:Coffey, Paul and Marshall",2535,"Complemento: Roth, Acosta and Carlson",Nicholasmouth,59102152,2024-04-25 15:00:51.432087
